Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2)C2CCCC2)C1,m_2708baa____907048____2082912,420.617,4.232,,infinisee REAL + MMGBSA  + amine,-53.05,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(F)c2)C2CCCC2)C1,m_2708baa____907048____7026140,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-59.29,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2ccc(F)cc2)C2CCCC2)C1,m_2708baa____907048____2080832,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-59.5,,,,
1972,,COc1ccc(OC)c(CN(C(=O)NCc2cccc(C[NH+]3CCC(C)CC3)c2)C2CC2)c1,m_2708baa____3071132____24028320,452.615,3.393,,infinisee REAL + MMGBSA  + amine,-26.57,,,,
1972,,Cc1cc([N@H+]2CCC[C@@H](O)C2)ccc1NC(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____24021858,451.631,3.237,,infinisee REAL + MMGBSA  + amine,-52.32,,,,
1972,,CCC[NH+]1CCN(c2ccc(NC(=O)NCc3ccc(C)cc3N3CCCC3)cc2Cl)CC1,m_2430dbb____1318052____18801776,471.065,3.685,,infinisee REAL + MMGBSA  + amine,-44.6,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2ccc(F)cc2)C2CCCC2)C1,m_2708baa____907258____2080832,452.634,4.617,,infinisee REAL + MMGBSA  + amine,-65.29,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1ccccc1)CC1(O)CCCC1,m_2708baa____4833158____7116044,450.643,3.662,,infinisee REAL + MMGBSA  + amine,-53.85,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)NCc1ccccc1N1CC[C@@H](O)C1,m_2708baa____2307424____21538310,437.604,2.216,,infinisee REAL + MMGBSA  + amine,-59.51,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(C[C@H](O)c3ccc(F)cc3)C3CC3)cc2)C1,m_2708baa____907046____6584270,440.58,3.048,,infinisee REAL + MMGBSA  + amine,-29.13,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2)C2CCC2)C1,m_2708baa____907258____3365470,420.617,4.088,,infinisee REAL + MMGBSA  + amine,-60.32,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(Br)c2)C2CCC2)C1,m_2708baa____907048____23982442,485.487,4.604,,infinisee REAL + MMGBSA  + amine,-57.27,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccccc3Br)C3CCCC3)cc2)C1,m_2708baa____907046____7345190,499.513,4.918,,infinisee REAL + MMGBSA  + amine,-38.26,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2F)C2CCCC2)C1,m_2708baa____907048____6958126,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-64.14,,,,
1972,,O=C(Cc1cccc(N2CCCC2=O)c1)Nc1cccc(CC[NH+]2CCCC2)c1,m_22bbb____8166354____9434360,392.52,2.216,,infinisee REAL + MMGBSA  + amine,-47.81,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2F)C2CCCC2)C1,m_2708baa____907258____6958126,452.634,4.617,,infinisee REAL + MMGBSA  + amine,-65.56,,,,
1972,,CC(=O)N1CCN(c2ccccc2CN2CCC(=O)N(Cc3ccccc3C[NH+]3CCCCCC3)C2=O)CC1,m_277130aaa____15461078____15468872____14751406,532.705,2.668,,infinisee REAL + MMGBSA  + amine,-55.16,,,,
1972,,Cc1cccc(CN(C(=O)NCc2ccccc2C[NH+]2CCCCCC2)C2CC2)c1,m_2708baa____4833158____1008936,406.59,3.828,,infinisee REAL + MMGBSA  + amine,-46.47,,,,
1972,,CC(=O)N(Cc1ccc(NC(=O)Nc2cccc(CC[NH+]3CCC(C)CC3)c2)cc1)C1CC1,m_2430bbb____8166572____5136394,449.615,3.699,,infinisee REAL + MMGBSA  + amine,-49.85,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)Nc1cccc(CC[NH+]2CCCC2)c1,m_22bbb____8166354____12899814,392.52,2.216,,infinisee REAL + MMGBSA  + amine,-54.11,,,,
1972,,COC(=O)C1(c2cccc(NC(=O)Nc3ccc(Cl)c(C[NH+]4CCCCC4)c3)c2)CCC1,m_2430bbb____6493264____22586094,456.991,4.147,,infinisee REAL + MMGBSA  + amine,-59.97,,,,
1972,,C[NH+]1CCN(c2ccc(NC(=O)N(Cc3ccc(F)cc3)C3CCC3)cc2F)CC1,m_2430cab____22529200____16637214,415.505,2.886,,infinisee REAL + MMGBSA  + amine,-43.58,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)NCc1ccccc1C[NH+]1CCCCCCC1,m_22bbg____4278098____12899814,434.6,3.021,,infinisee REAL + MMGBSA  + amine,-45.9,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@H](CC(C)(C)C)c2ccc(F)cc2)C1,m_2708baa____907258____5637408,454.65,4.863,,infinisee REAL + MMGBSA  + amine,-62.21,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)NCc3cc(F)ccc3C3CC3)cc2)CC1,m_2708baa____907032____23988436,410.554,3.517,,infinisee REAL + MMGBSA  + amine,-35.66,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2cc(F)cc(Br)c2)C2CC2)C1,m_2708baa____907048____21695198,489.45,4.354,,infinisee REAL + MMGBSA  + amine,-53.55,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N(Cc1ccccc1Cl)C1CCCC1,m_2708baa____2307424____5730052,455.062,4.953,,infinisee REAL + MMGBSA  + amine,-47.26,,,,
1972,,CCCN(Cc1ccccc1F)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____12059582,412.57,3.906,,infinisee REAL + MMGBSA  + amine,-58.25,,,,
1972,,Cn1nnnc1SCCCN(Cc1ccc(Cl)cc1)C(=O)NCc1ccccc1C[NH+]1CCCC1,m_2708baa____906430____24001680,515.102,2.936,,infinisee REAL + MMGBSA  + amine,-55.22,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)CC2CCC2)C1,m_2708baa____907048____23988134,420.617,4.013,,infinisee REAL + MMGBSA  + amine,-49.84,,,,
1972,,CC[C@@H](C)N(Cc1ccccc1)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____4999756,408.606,4.012,,infinisee REAL + MMGBSA  + amine,-46.0,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccc(F)cc3)C3CCOCC3)cc2)C1,m_2708baa____907046____9297708,454.606,3.531,,infinisee REAL + MMGBSA  + amine,-36.42,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1cccc(F)c1)C1CC1,m_2708baa____4833158____23980732,410.554,3.735,,infinisee REAL + MMGBSA  + amine,-65.56,,,,
1972,,CC[C@@H](O)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____7557148,438.632,3.23,,infinisee REAL + MMGBSA  + amine,-58.93,,,,
1972,,Cc1cccc(CN(CC(C)C)C(=O)NCc2ccc(C[N@@H+]3CCC[C@@H](C)C3)cc2)c1,m_2708baa____907046____2247400,422.633,4.178,,infinisee REAL + MMGBSA  + amine,-40.26,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(CCc2cccc(F)c2)C2CCCC2)cc1,m_2708baa____907036____7024700,452.634,4.48,,infinisee REAL + MMGBSA  + amine,-36.5,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)Nc2cc(C(F)(F)F)ccc2N2CCCC2)C1,m_2708caa____907048____910858,475.576,4.442,,infinisee REAL + MMGBSA  + amine,-54.67,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2c(F)cccc2F)C2CCC2)C1,m_2708baa____907048____20011210,442.571,4.12,,infinisee REAL + MMGBSA  + amine,-60.47,,,,
1972,,CC(C)(O)CCN(Cc1ccccc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____13772108,438.632,3.518,,infinisee REAL + MMGBSA  + amine,-43.99,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(C(F)(F)F)c2)C2CCC2)C1,m_2708baa____907048____9966656,474.588,4.861,,infinisee REAL + MMGBSA  + amine,-55.07,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2c(F)cccc2F)C2CCC2)C1,m_2708baa____907258____20011210,456.597,4.366,,infinisee REAL + MMGBSA  + amine,-61.68,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2F)CC2CC2)C1,m_2708baa____907048____12058282,424.581,3.762,,infinisee REAL + MMGBSA  + amine,-49.94,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(F)c2)C2CCCC2)C1,m_2708baa____907258____7026140,452.634,4.617,,infinisee REAL + MMGBSA  + amine,-69.91,,,,
1972,,CN(Cc1ccccc1N1CCCC1)C(=O)C(=O)Nc1cccc(CC[NH+]2CCCC2)c1,m_2718bba____1024862____8166374,435.589,2.105,,infinisee REAL + MMGBSA  + amine,-35.4,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)Nc1ccc([N@H+]2CC[C@@H](O)C2)cc1,m_2708baa____4833158____23984790,423.578,2.538,,infinisee REAL + MMGBSA  + amine,-51.73,,,,
1972,,CCC(C)(C)[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1ccccc1,m_2708baa____4833158____17550118,422.633,4.622,,infinisee REAL + MMGBSA  + amine,-60.09,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)Nc2ccc([NH+]3CC(O)C3)cc2)C1,m_2708baa____907258____23985224,423.578,2.25,,infinisee REAL + MMGBSA  + amine,-63.06,,,,
1972,,Cc1ccc(CN(C(=O)NCc2ccc(C[N@@H+]3CCC[C@@H](C)C3)cc2)[C@@H]2CCO[C@@H]2C)cc1,m_2708baa____907046____24026064,450.643,3.699,,infinisee REAL + MMGBSA  + amine,-40.26,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2cccc(O)c2)CC2CC2)C1,m_2708baa____907048____24020390,422.589,3.329,,infinisee REAL + MMGBSA  + amine,-67.46,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1cccc(Br)c1)C1CCSCC1,m_2430bbb____6493264____9985384,537.97,5.601,,infinisee REAL + MMGBSA  + amine,-46.2,,,,
1972,,O=C(CCc1ccccc1N1CCOCC1)Nc1cccc(C[NH+]2CCC(CO)CC2)c1,m_22bbb____6914254____10738634,438.588,1.882,,infinisee REAL + MMGBSA  + amine,-53.69,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1ccccc1[N+](=O)[O-])C1CC1,m_2430bbb____6493264____7633340,443.952,4.013,,infinisee REAL + MMGBSA  + amine,-57.45,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2ccc(C(N)=O)cc2F)C2CC2)cc1,m_2708caa____907036____10430388,453.579,2.756,,infinisee REAL + MMGBSA  + amine,-28.75,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccccc3)[C@H](C)CCO)cc2)C1,m_2708baa____907046____23980456,424.605,2.984,,infinisee REAL + MMGBSA  + amine,-51.99,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)Nc1ccc([NH+]2CC(O)C2)cc1,m_2708baa____4833158____23985224,409.551,2.148,,infinisee REAL + MMGBSA  + amine,-53.78,,,,
1972,,CN(Cc1ccccc1C(C)(C)C)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____16905212,422.633,4.285,,infinisee REAL + MMGBSA  + amine,-51.04,,,,
1972,,COc1ccc(CN(C(=O)NCc2ccc(C[NH+]3CCCCCC3)cc2)[C@@H](CO)C(C)C)cc1,m_2708baa____20619128____23982402,468.658,3.383,,infinisee REAL + MMGBSA  + amine,-30.69,,,,
1972,,CC(C)CN(C(=O)NCc1ccccc1C[N@@H+](C)C1CCCCC1)[C@H](C)c1ccccc1Cl,m_2708caa____1160780____9967198,471.105,5.616,,infinisee REAL + MMGBSA  + amine,-40.54,,,,
1972,,CCC[NH+]1CCN(c2ccc(NC(=O)NCc3ccccc3C3CCC3)cc2Cl)CC1,m_2430dbb____1318052____13597470,442.024,4.044,,infinisee REAL + MMGBSA  + amine,-45.99,,,,
1972,,CC(C)(O)CCN(Cc1ccccc1)C(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_2430bbb____6493264____13772104,445.024,4.104,,infinisee REAL + MMGBSA  + amine,-76.69,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(CCC(C)(C)O)Cc3ccccc3)cc2)C1,m_2708baa____907046____13772108,438.632,3.374,,infinisee REAL + MMGBSA  + amine,-49.71,,,,
1972,,CCCCc1ccc(N(C)C(=O)Nc2ccc(C[NH+]3CCCC3)c(C(F)(F)F)c2)cc1,m_2430bbb____22525090____11756964,434.523,4.895,,infinisee REAL + MMGBSA  + amine,-46.35,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CN1C(=O)CCN(Cc2ccccc2N2CCCC2)C1=O,m_277130aaa____15459340____15468200____14751406,475.653,3.599,,infinisee REAL + MMGBSA  + amine,-58.15,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)NCc3ccccc3N3CC[C@@H](O)C3)cc2C(F)(F)F)CC1,m_2430bbb____16761852____21536150,493.571,0.511,,infinisee REAL + MMGBSA  + amine,-51.65,,,,
1972,,COc1ccccc1[C@@H](CC(C)C)NC(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____6442094,438.632,4.097,,infinisee REAL + MMGBSA  + amine,-63.82,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)Nc2ccc([NH+]3CC(C)(O)C3)cc2)CC1,m_2708baa____9283446____23994636,423.578,2.394,,infinisee REAL + MMGBSA  + amine,-52.74,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N[C@@H](c3cccc(F)c3)C3CCCC3)cc2)CC1,m_2708baa____907032____7026140,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-35.31,,,,
1972,,COc1cccc(CN(CC(C)C)C(=O)NCc2ccc(C[NH+]3C[C@H](C)C[C@@H](C)C3)cc2)c1,m_2708baa____907256____2247232,452.659,4.124,,infinisee REAL + MMGBSA  + amine,-44.21,,,,
1972,,CC(C)c1ccccc1CN(C)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____16905114,422.633,4.212,,infinisee REAL + MMGBSA  + amine,-49.27,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2C(F)(F)F)C2CCCC2)C1,m_2708baa____907258____5730054,502.641,5.421,,infinisee REAL + MMGBSA  + amine,-49.55,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2F)CC2CC2)C1,m_2708baa____907258____12058282,438.607,4.008,,infinisee REAL + MMGBSA  + amine,-62.16,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2Cl)CC2CC2)C1,m_2708baa____907258____10123062,455.062,4.523,,infinisee REAL + MMGBSA  + amine,-48.0,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N[C@@H](c3cccc(Cl)c3)C3CCCC3)cc2)CC1,m_2708baa____907032____23981046,455.062,4.886,,infinisee REAL + MMGBSA  + amine,-39.63,,,,
1972,,C[C@H](c1cccc2ccccc12)N(C(=O)NCc1ccc(C[N@H+]2CCCC[C@H]2C)cc1)C1CC1,m_2708baa____907036____24023510,456.65,5.232,,infinisee REAL + MMGBSA  + amine,-33.29,,,,
1972,,C[C@@H]1CC[N@@H+](CCOc2ccc(NC(=O)Cc3ccccc3N3CCCC3=O)cc2)C1,m_22bbb____6390922____12899814,422.546,2.298,,infinisee REAL + MMGBSA  + amine,-46.88,,,,
1972,,CCCCCN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____18321348,422.633,4.403,,infinisee REAL + MMGBSA  + amine,-41.94,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(F)c2)C2CCCC2)CC1,m_2708baa____9283446____7026140,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-40.17,,,,
1972,,CC1CC[NH+](CCc2cccc(NC(=O)C(=O)Nc3ccccc3N3CCCC3)c2)CC1,m_2718cba____9148686____867622,435.589,2.721,,infinisee REAL + MMGBSA  + amine,-43.1,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)NCc1ccccc1N1CCC(CO)CC1,m_2708baa____907038____23881450,465.658,2.852,,infinisee REAL + MMGBSA  + amine,-40.54,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)NCc2ccccc2N2CCCCC2)C1,m_2708baa____907258____8365940,449.659,3.737,,infinisee REAL + MMGBSA  + amine,-42.75,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)NCc2ccccc2C[N@H+]2CCCC[C@H]2C)CC1,m_2708baa____907038____2690628,478.657,2.312,,infinisee REAL + MMGBSA  + amine,-47.02,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)Nc3cc(C(F)(F)F)ccc3N3CCCC3)cc2)C1,m_2708caa____907046____910858,475.576,4.442,,infinisee REAL + MMGBSA  + amine,-37.69,,,,
1972,,CC(=O)N1CCN(c2ccccc2CN2CCC(=O)N(Cc3ccccc3C[N@H+]3CCCC[C@H]3C)C2=O)CC1,m_277130aaa____15461078____15467308____14751406,532.705,2.667,,infinisee REAL + MMGBSA  + amine,-60.25,,,,
1972,,Fc1ccc(C[NH+]2CCCC2)cc1-c1cnc(Oc2cccc(C(F)(F)F)c2)nc1,m_271570bbb____9176334____11944106,418.412,4.272,,infinisee REAL + MMGBSA  + amine,-46.34,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCC1,m_2708baa____4278128____9966656,488.614,5.395,,infinisee REAL + MMGBSA  + amine,-38.54,,,,
1972,,CC(C)N(C)c1ccccc1CNC(=O)Nc1ccc(N2CCC[N@@H+](C)CC2)c(F)c1,m_2708caa____9140884____916462,428.573,2.717,,infinisee REAL + MMGBSA  + amine,-35.99,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCCC1,m_2708baa____2307424____21492638,488.614,5.395,,infinisee REAL + MMGBSA  + amine,-41.06,,,,
1972,,CC[C@@H](C)Oc1ccccc1/C=C/C(=O)Nc1cccc(C[NH+]2CCC(CO)CC2)c1,m_22bbb____6914254____13219688,423.574,3.303,,infinisee REAL + MMGBSA  + amine,-53.4,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2F)C2CCCC2)CC1,m_2708baa____9283446____6958126,438.607,4.371,,infinisee REAL + MMGBSA  + amine,-48.07,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)CC2CCC2)CC1,m_2708baa____9283446____23988134,420.617,4.013,,infinisee REAL + MMGBSA  + amine,-38.49,,,,
1972,,CC(C)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____2248180,422.633,4.115,,infinisee REAL + MMGBSA  + amine,-59.36,,,,
1972,,CN(Cc1ccccc1N1CCCC1)C(=O)C(=O)Nc1cc(C(F)(F)F)ccc1N1CC[NH+](C)CC1,m_2718bba____1024862____867824,504.574,2.237,,infinisee REAL + MMGBSA  + amine,-44.99,,,,
1972,,CC[C@@H](C)N(Cc1ccccc1)C(=O)NCc1ccccc1C[N@@H+](C)C1CCCCC1,m_2708baa____1160780____4999756,422.633,4.544,,infinisee REAL + MMGBSA  + amine,-35.19,,,,
1972,,CCCN(Cc1ccccc1Br)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____2241444,473.476,4.386,,infinisee REAL + MMGBSA  + amine,-46.26,,,,
1972,,CC(C)N(Cc1ccc(F)cc1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708caa____907258____3305090,426.596,4.007,,infinisee REAL + MMGBSA  + amine,-41.65,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)Nc2cc(C[NH+]3CCCC3)ccc2C)CC1,m_2430cab____22529420____2672998,450.603,2.164,,infinisee REAL + MMGBSA  + amine,-39.4,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)NCc2cccc(C3CC3)c2F)C1,m_2708baa____907258____23910210,424.581,3.763,,infinisee REAL + MMGBSA  + amine,-58.18,,,,
1972,,CCOc1ccccc1[C@@H](CC(C)C)NC(=O)NCc1ccc(C[N@@H+]2CCC[C@@H](C)C2)cc1,m_2708baa____907046____6407812,452.659,4.487,,infinisee REAL + MMGBSA  + amine,-43.49,,,,
1972,,CC(C)CN(Cc1cccc(F)c1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____2247288,440.623,4.254,,infinisee REAL + MMGBSA  + amine,-66.24,,,,
1972,,O=C(CNc1ccccc1C[NH+]1CCC(CO)CC1)N[C@@H](c1ccc(F)cc1)C1CCCC1,m_38bba____2745548____7118952,454.606,3.072,,infinisee REAL + MMGBSA  + amine,-53.61,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)NCc2cccc(C3CC3)c2F)C1,m_2708baa____907048____23910210,410.554,3.517,,infinisee REAL + MMGBSA  + amine,-56.77,,,,
1972,,COC(=O)C1(c2cccc(NC(=O)Nc3ccccc3C[N@@H+](C)C3CCCCC3)c2)CCC1,m_2430bbb____737662____22586094,450.599,4.273,,infinisee REAL + MMGBSA  + amine,-60.6,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCC1)Nc1ccc([N@@H+]2CC[C@@H](O)C2)cc1,m_2708baa____906430____23984790,395.524,1.758,,infinisee REAL + MMGBSA  + amine,-56.13,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N[C@@H](c3cccc(C(F)(F)F)c3)C3CCC3)cc2)C1,m_2708baa____907256____9966656,488.614,5.107,,infinisee REAL + MMGBSA  + amine,-38.07,,,,
1972,,CC(C)C[C@@H](NC(=O)NCc1ccc(C[N@@H+]2CCC[C@@H](C)C2)cc1)c1cccc(C(F)(F)F)c1,m_2708baa____907046____2786196,476.603,5.107,,infinisee REAL + MMGBSA  + amine,-34.15,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@H]2COC(C)(C)C2)C1,m_2708baa____907048____11951294,450.643,3.781,,infinisee REAL + MMGBSA  + amine,-45.37,,,,
1972,,C[N@H+](Cc1ccccc1CNC(=O)N[C@@H](c1cccc(Br)c1)C1CCC1)C1CCCCC1,m_2708baa____1160780____23982442,499.513,5.137,,infinisee REAL + MMGBSA  + amine,-47.52,,,,
1972,,O=C(CNc1ccccc1C[NH+]1CCC(CO)CC1)Nc1cccc(N2CCCC2=O)c1,m_38bba____2745548____6579370,437.561,1.651,,infinisee REAL + MMGBSA  + amine,-47.2,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CC1,m_2430bbb____6493264____8166482,466.952,5.2,,infinisee REAL + MMGBSA  + amine,-50.47,,,,
1972,,COc1ccc([C@H](NC(=O)NCc2ccc(C[N@@H+]3CCC[C@@H](C)C3)cc2)C2CCCC2)cc1,m_2708baa____907046____23981044,450.643,4.241,,infinisee REAL + MMGBSA  + amine,-47.0,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@H](C)C2CC2)C1,m_2708baa____907048____4351450,420.617,4.012,,infinisee REAL + MMGBSA  + amine,-49.03,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(CC[C@@H](C)O)[C@H](C)c3ccccc3Cl)cc2)C1,m_2708baa____907046____23992324,473.077,4.199,,infinisee REAL + MMGBSA  + amine,-44.47,,,,
1972,,C[C@H](C1CC1)N(Cc1ccccc1)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____2688038,446.534,4.717,,infinisee REAL + MMGBSA  + amine,-54.69,,,,
1972,,CCCCN(Cc1ccccc1F)C(=O)NCc1cccc(C[NH+]2CCC(C)CC2)c1,m_2708baa____3071132____2785804,426.596,4.152,,infinisee REAL + MMGBSA  + amine,-42.9,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCCC2)cc1)N(Cc1cccc(O)c1)C1CC1,m_2430bbb____22527514____3479520,380.509,3.158,,infinisee REAL + MMGBSA  + amine,-43.71,,,,
1972,,CC(C)CN(Cc1ccc(C#N)cc1)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____2247824,433.616,3.885,,infinisee REAL + MMGBSA  + amine,-34.81,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1cc(F)cc(F)c1)C1CC1,m_2430bbb____6493264____18368332,434.935,4.383,,infinisee REAL + MMGBSA  + amine,-53.23,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1ccccc1F)C1CCOCC1,m_2708baa____4833158____16643628,454.606,3.675,,infinisee REAL + MMGBSA  + amine,-60.34,,,,
1972,,C[C@H](c1ccccc1Cl)N(CC[C@@H](C)O)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____23992324,473.077,4.343,,infinisee REAL + MMGBSA  + amine,-48.18,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2ccc(O)cc2)C2CC2)cc1,m_2708caa____907036____913892,408.563,3.224,,infinisee REAL + MMGBSA  + amine,-42.47,,,,
