Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)Nc1ccc(Oc2cnccn2)cc1,m_2708baa____2307424____914472,432.54800000000034,3.549500000000002,,infinisee patent1 + MMGBSA,-67.38,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)Nc1ccc(N2CCNS2(=O)=O)cc1,m_2708baa____4833158____23928528,458.60800000000035,1.6215999999999995,,infinisee patent1 + MMGBSA,-67.36,,,,
1972,,O=C1CN(c2ccc(NC(=O)NCc3ccccc3C[NH+]3CCCCCCC3)cc2)CCN1,m_2708baa____4278128____913758,450.60700000000037,2.2935,,infinisee patent1 + MMGBSA,-67.28,,,,
1972,,CCCCN(Cc1ccccc1F)C(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_2430bbb____6493264____2785800,432.9910000000004,4.882100000000004,,infinisee patent1 + MMGBSA,-67.28,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)COc3ccc4c(c3)CCCC4=O)c2)CC1,m_22bbg____2679204____19622000,421.56100000000026,2.7156000000000002,,infinisee patent1 + MMGBSA,-67.26,,,,
1972,,C[C@@H]1CC[N@@H+](CCOc2ccc(NC(=O)NCc3ccc(N4CCNC4=O)cc3)cc2)C1,m_2708baa____12902600____24000712,438.5520000000003,1.8414,,infinisee patent1 + MMGBSA,-67.19,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)Nc2ccc([NH+]3CC(C)(O)C3)cc2)C1,m_2708baa____907048____23994636,424.5890000000002,1.1041000000000003,,infinisee patent1 + MMGBSA,-67.13,,,,
1972,,O=C(NCc1ccc(CN2C(=O)CNC2=O)cc1)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____12550394,490.50600000000037,2.2576,,infinisee patent1 + MMGBSA,-66.75,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1cccc(F)c1)C[C@H]1CCCO1,m_2430bbb____6493264____2365826,461.00100000000043,4.261000000000003,,infinisee patent1 + MMGBSA,-66.68,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(NC(=O)C(=O)N[C@H](C)c3cccc(N4CCCC4=O)c3)cc2)C1,m_2718cba____2031654____868194,463.6020000000004,2.4440999999999997,,infinisee patent1 + MMGBSA,-66.66,,,,
1972,,CN(Cc1cnn(C)c1)c1ccc(NC(=O)NCc2cccc(C[NH+]3CCCC3)c2)cc1,m_2708baa____907172____24000622,433.5800000000003,2.5569000000000006,,infinisee patent1 + MMGBSA,-66.59,,,,
