Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,NC(=O)c1ccc(N2CCCC2)c(NC(=O)c2ccc3c(c2)CCC(=O)N3)c1,Z165037048,378.4320000000002,2.5226999999999995,,vina + MMGBSA,-58.98,,,-9.5,
1972,,O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,Z56796268,528.5640000000003,2.0426,,vina + MMGBSA,-58.97,,,-9.9,
1972,,O=c1oc2cc(OCc3c(F)cccc3Cl)ccc2cc1-c1ccc2ccccc2n1,Z62503008,431.85000000000014,6.379700000000003,,vina + MMGBSA,-58.95,,,-9.6,
1972,,C[NH+]1CCC2(CC1)CC(NC(=O)CCC(=O)c1ccc3c(c1)OCCCO3)c1ccccc1O2,Z52237248,465.5700000000004,2.498100000000001,,vina + MMGBSA,-58.94,,,-10.6,
1972,,COc1ccc(C(CNC(=O)c2ccc(C)c(S(=O)(=O)N3CCCCC3)c2)[NH+]2CCCC2)cc1,Z26590053,486.6580000000003,2.3280199999999995,,vina + MMGBSA,-58.9,,,-9.3,
1972,,Cn1c(=O)c2ccc(C(=O)NCC(c3c(F)cccc3Cl)[NH+]3CCCC3)nc2n(C)c1=O,Z384410828,460.91700000000026,0.5744999999999996,,vina + MMGBSA,-58.84,,,-9.5,
1972,,O=C(NC(c1ccccc1)c1ccccc1)c1ccc(=O)n(Cc2ccccc2)n1,Z26724154,395.46200000000005,3.8110000000000026,,vina + MMGBSA,-58.8,,,-9.2,
1972,,Cc1cc(=O)oc2cc(NC(=O)N(Cc3ccncc3)CC3CCCO3)ccc12,Z827563848,393.44300000000015,3.709520000000003,,vina + MMGBSA,-58.79,,,-9.2,
1972,,NC(=O)c1ccc(N2CCCC2)c(NC(=O)c2ccc3c(c2)CCC3)c1,Z165032238,349.4340000000002,3.1267000000000005,,vina + MMGBSA,-58.77,,,-9.3,
1972,,O=C(C1CN(Cc2coc(-c3ccc(F)cc3)n2)c2ccccc2O1)N1CCCCC1,Z286705198,421.47200000000026,4.260800000000003,,vina + MMGBSA,-58.74,,,-9.7,
1972,,CC1CC(C)CN(S(=O)(=O)c2cccc(C(=O)NC(c3cccc(F)c3)c3nccn3C)c2)C1,Z167565794,484.59700000000015,3.745200000000003,,vina + MMGBSA,-58.69,,,-9.5,
1972,,Cc1cc(-c2noc(CNC3CCc4ccccc4OC3)n2)ccc1F,Z2015783938,353.3970000000001,3.6675200000000023,,vina + MMGBSA,-58.65,,,-9.2,
1972,,O=C(CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)NC12CC3CC(CC(C3)C1)C2,Z15435448,527.6500000000003,4.671900000000004,,vina + MMGBSA,-58.58,,,-9.4,
1972,,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1)C(c1ccccc1)c1ccccc1,Z26550335,454.9790000000002,4.895100000000005,,vina + MMGBSA,-58.56,,,-9.7,
1972,,Cc1ccc(NC(=O)c2cc3c(C)nn(-c4ccc(F)cc4)c3s2)cc1S(=O)(=O)Nc1cccc(Cl)c1,Z26495494,555.0560000000003,6.549440000000004,,vina + MMGBSA,-58.52,,,-9.4,
1972,,CC1Cc2ccccc2N1C(=O)CNc1ccccc1C(=O)NCC1CCCO1,Z126353786,393.48700000000025,2.985100000000002,,vina + MMGBSA,-58.4,,,-9.7,
1972,,O=C(Nc1cc(Cl)cc(Cl)c1)C(Oc1cccnc1[N+](=O)[O-])c1ccccc1,Z54348029,418.23600000000005,5.055400000000003,,vina + MMGBSA,-58.36,,,-9.3,
1972,,Cc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(-c2nc3c(F)cccc3[nH]2)cc1,Z1151471079,423.46900000000016,4.3332200000000025,,vina + MMGBSA,-58.34,,,-9.9,
1972,,CC1(CSc2ccccc2C(=O)NCc2ccccc2C[NH+]2CCCC2)NC(=O)NC1=O,Z110043482,453.58800000000025,1.4854999999999996,,vina + MMGBSA,-58.27,,,-9.8,
1972,,Cn1c(=O)[nH]c2cc(C(=O)NC(c3ccccc3)c3ccccc3)ccc21,Z828019508,357.41300000000007,3.386000000000001,,vina + MMGBSA,-58.15,,,-9.2,
1972,,N#Cc1cccc(COc2cccc(NC(=O)c3cnn(-c4ccc(=O)[nH]n4)c3C(F)(F)F)c2)c1,Z407898414,480.4060000000001,3.677380000000001,,vina + MMGBSA,-58.14,,,-9.4,
1972,,CCCCCn1nc(C(=O)Nc2cccc(-c3ccc(=O)[nH]n3)c2)c2ccccc2c1=O,Z952433024,429.4800000000001,3.5893000000000015,,vina + MMGBSA,-58.14,,,-9.2,
1972,,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3c4ccccc4CC3C)c2)cc1S(=O)(=O)N1CCCCC1,Z26478829,553.706,4.5618200000000035,,vina + MMGBSA,-58.13,,,-9.6,
1972,,O=C(CCc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)Nc1nc2c(s1)CCCC2,Z212044016,420.49800000000016,3.0154000000000014,,vina + MMGBSA,-58.12,,,-9.4,
1972,,N#Cc1c(NC(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)sc2c1CCCC2,Z27368796,440.5280000000002,4.509080000000003,,vina + MMGBSA,-58.1,,,-9.2,
1972,,CC1CN(c2ccc(NC(=O)NC(CN3CCCC3=O)c3ccccc3)cn2)CC(C)O1,Z434550348,437.54400000000027,3.1804000000000014,,vina + MMGBSA,-57.92,,,-9.8,
1972,,O=C(NC1CCN(C(=O)c2ccccc2OCc2ccncc2)CC1)c1ccccc1,Z338935782,415.4930000000001,3.6952000000000025,,vina + MMGBSA,-57.87,,,-9.3,
1972,,O=C(Nc1cccc(-n2cnnn2)c1)C1c2ccccc2Oc2ccccc21,Z28052872,369.38400000000007,3.5386000000000024,,vina + MMGBSA,-57.86,,,-10.4,
1972,,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,Z30000464,504.5680000000003,2.718000000000001,,vina + MMGBSA,-57.83,,,-9.8,
1972,,CCS(=O)(=O)c1ccc(O)c(NC(=O)c2cc3c(s2)-c2ccccc2CC3)c1,Z69137962,413.52000000000015,4.265200000000003,,vina + MMGBSA,-57.79,,,-9.4,
1972,,COc1ccc2oc(C(=O)Nc3cc(S(=O)(=O)N4CCCCC4)ccc3Cl)c(C)c2c1,Z30490832,462.9550000000004,4.830120000000004,,vina + MMGBSA,-57.78,,,-9.3,
1972,,CC1(c2ccc(F)c(F)c2)NC(=O)N(CC(=O)Nc2ccccc2C(=O)NCc2ccco2)C1=O,Z152170242,482.4430000000002,2.8935000000000013,,vina + MMGBSA,-57.72,,,-9.7,
